target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
CSRNP1,ENSG00000144655,0.0179619935096933,0.0,0.0,0.0,0.0,0.0179619935096933,0.0,0.0,cysteine and serine rich nuclear protein 1
PYDC1,ENSG00000169900,0.01796030323021114,0.01796030323021114,0.0,0.0,0.0,0.0,0.0,0.0,pyrin domain containing 1
DNAJA4,ENSG00000140403,0.01795561570189771,0.0,0.0,0.0,0.0,0.01795561570189771,0.0,0.0,DnaJ heat shock protein family (Hsp40) member A4
NHSL1,ENSG00000135540,0.017946399819906294,0.0,0.0,0.0,0.0,0.017946399819906294,0.0,0.0,NHS like 1
CSNK1A1,ENSG00000113712,0.017943296319476026,0.0,0.0,0.0,0.0,0.017943296319476026,0.0,0.0,casein kinase 1 alpha 1
SEPTIN6,ENSG00000125354,0.01794302501263284,0.0,0.0,0.0,0.0,0.01794302501263284,0.0,0.0,septin 6
PSMC5,ENSG00000087191,0.017924445212552126,0.009259591900950504,0.0,0.0,0.0,0.015609547237314501,0.0,0.0,"proteasome 26S subunit, ATPase 5"
NDE1,ENSG00000072864,0.01790236445846063,0.0,0.0,0.0,0.0,0.01790236445846063,0.0,0.0,nudE neurodevelopment protein 1
MAP4K5,ENSG00000012983,0.017900803995727983,0.0,0.0,0.0,0.0,0.017900803995727983,0.0,0.0,mitogen-activated protein kinase kinase kinase kinase 5
CENPT,ENSG00000102901,0.017890242423600235,0.0,0.0,0.0,0.0,0.017890242423600235,0.0,0.0,centromere protein T
SLC24A2,ENSG00000155886,0.01788786290702287,0.0,0.0,0.0,0.0,0.002751451628091477,0.0172,0.0,solute carrier family 24 member 2
RASSF8,ENSG00000123094,0.01788401779374408,0.0,0.0,0.0,0.0,0.01788401779374408,0.0,0.0,Ras association domain family member 8
CMTM6,ENSG00000091317,0.017866254268443568,0.0,0.0,0.0,0.0,0.017866254268443568,0.0,0.0,CKLF like MARVEL transmembrane domain containing 6
AC006059.2,ENSG00000280571,0.017863022163510323,0.017863022163510323,0.0,0.0,0.0,0.0,0.0,0.0,novel protein
PWWP2B,ENSG00000171813,0.017859344400001143,0.0,0.0,0.0,0.0,0.017859344400001143,0.0,0.0,PWWP domain containing 2B
KBTBD11,ENSG00000176595,0.017859235055162487,0.0,0.0,0.0,0.0,0.017859235055162487,0.0,0.0,kelch repeat and BTB domain containing 11
PAIP2,ENSG00000120727,0.017843927663818655,0.0,0.0,0.0,0.0,0.016143927663818655,0.0068000000000000005,0.0,poly(A) binding protein interacting protein 2
TSPAN3,ENSG00000140391,0.017838837385068886,0.0,0.0,0.0,0.0,0.017838837385068886,0.0,0.0,tetraspanin 3
HHATL,ENSG00000010282,0.0178324081040502,0.015086962841451168,0.0,0.0,0.0,0.010981781050396128,0.0,0.0,hedgehog acyltransferase like
FBXL15,ENSG00000107872,0.017819921509870374,0.0,0.0,0.0,0.0,0.017819921509870374,0.0,0.0,F-box and leucine rich repeat protein 15
ATP2B1-AS1,ENSG00000271614,0.01781680127681766,0.0,0.0,0.0,0.0,0.01781680127681766,0.0,0.0,ATP2B1 antisense RNA 1
AP4M1,ENSG00000221838,0.01780647369456581,0.012025894778263237,0.0,0.0,0.0,0.0,0.014800000000000002,0.0,adaptor related protein complex 4 subunit mu 1
HIPK1,ENSG00000163349,0.01779849634566947,0.0,0.0,0.0,0.0,0.01779849634566947,0.0,0.0,homeodomain interacting protein kinase 1
IMPDH2,ENSG00000178035,0.01779303375341865,0.0,0.0,0.0,0.0,0.01779303375341865,0.0,0.0,inosine monophosphate dehydrogenase 2
TMC2,ENSG00000149488,0.01778298057615757,0.01778298057615757,0.0,0.0,0.0,0.0,0.0,0.0,transmembrane channel like 2
PAQR6,ENSG00000160781,0.01778226844348581,0.0,0.0,0.0,0.0,0.01778226844348581,0.0,0.0,progestin and adipoQ receptor family member 6
CRB1,ENSG00000134376,0.017763957587534178,0.0,0.0,0.0,0.0,0.017763957587534178,0.0,0.0,crumbs cell polarity complex component 1
MAP4K4,ENSG00000071054,0.017755827953540953,0.0,0.0,0.0,0.0,0.017755827953540953,0.0,0.0,mitogen-activated protein kinase kinase kinase kinase 4
UGT8,ENSG00000174607,0.01775374954440085,0.0,0.0,0.0,0.0,0.013414998177603388,0.014400000000000003,0.0,UDP glycosyltransferase 8
UBAP2,ENSG00000137073,0.017752322484899618,0.0,0.0,0.0,0.0,0.017752322484899618,0.0,0.0,ubiquitin associated protein 2
SNX18,ENSG00000178996,0.017751457865367866,0.0,0.0,0.0,0.0,0.017751457865367866,0.0,0.0,sorting nexin 18
TXNDC16,ENSG00000087301,0.017746422812082382,0.015955789014697075,0.0,0.0,0.0,0.007162535189541222,0.0,0.0,thioredoxin domain containing 16
ANTXR1,ENSG00000169604,0.017729255338421915,0.0,0.0,0.0,0.0,0.017729255338421915,0.0,0.0,ANTXR cell adhesion molecule 1
MAST2,ENSG00000086015,0.0177241945993956,0.0,0.0,0.0,0.0,0.0177241945993956,0.0,0.0,microtubule associated serine/threonine kinase 2
SERTM1,ENSG00000180440,0.01770741971814099,0.0,0.0,0.0,0.0,0.01770741971814099,0.0,0.0,serine rich and transmembrane domain containing 1
IWS1,ENSG00000163166,0.017683718052005214,0.017683718052005214,0.0,0.0,0.0,0.0,0.0,0.0,"interacts with SUPT6H, CTD assembly factor 1"
EMC7,ENSG00000134153,0.01767144571251982,0.0,0.0,0.0,0.0,0.01767144571251982,0.0,0.0,ER membrane protein complex subunit 7
KANK2,ENSG00000197256,0.01766741155648105,0.0,0.0,0.0,0.0,0.01766741155648105,0.0,0.0,KN motif and ankyrin repeat domains 2
SLC2A13,ENSG00000151229,0.017664184558686458,0.0,0.0,0.0,0.0,0.003456738234745814,0.016800000000000002,0.0,solute carrier family 2 member 13
GOLGA5,ENSG00000066455,0.01765568556211639,0.014989550529410027,0.0,0.0,0.0,0.010664540130825448,0.0,0.0,golgin A5
COPS4,ENSG00000138663,0.017647044453917952,0.0,0.0,0.0,0.0,0.017647044453917952,0.0,0.0,COP9 signalosome subunit 4
ATP5PF,ENSG00000154723,0.01764517131014377,0.0,0.0,0.0,0.0,0.01764517131014377,0.0,0.0,ATP synthase peripheral stalk subunit F6
TIGD7,ENSG00000140993,0.017643975758699987,0.0,0.0,0.0,0.0,0.017643975758699987,0.0,0.0,tigger transposable element derived 7
TAS2R40,ENSG00000221937,0.01763165189321137,0.01763165189321137,0.0,0.0,0.0,0.0,0.0,0.0,taste 2 receptor member 40
GPAM,ENSG00000119927,0.017618971591867538,0.0,0.0,0.0,0.0,0.017618971591867538,0.0,0.0,"glycerol-3-phosphate acyltransferase, mitochondrial"
KHSRP,ENSG00000088247,0.017604595120335492,0.0,0.0,0.0,0.0,0.017604595120335492,0.0,0.0,KH-type splicing regulatory protein
EIF3D,ENSG00000100353,0.017603719837049628,0.0,0.0,0.0,0.0,0.017603719837049628,0.0,0.0,eukaryotic translation initiation factor 3 subunit D
AZIN1,ENSG00000155096,0.01759481911353997,0.0,0.0,0.0,0.0,0.01759481911353997,0.0,0.0,antizyme inhibitor 1
WDCP,ENSG00000163026,0.017589518800377846,0.017589518800377846,0.0,0.0,0.0,0.0,0.0,0.0,WD repeat and coiled coil containing
ATAD2B,ENSG00000119778,0.017589518800377846,0.017589518800377846,0.0,0.0,0.0,0.0,0.0,0.0,ATPase family AAA domain containing 2B
TMSB10,ENSG00000034510,0.017577774532650216,0.0,0.0,0.0,0.0,0.017577774532650216,0.0,0.0,thymosin beta 10
SNX10,ENSG00000086300,0.017576904071962825,0.0,0.0,0.0,0.0,0.017576904071962825,0.0,0.0,sorting nexin 10
PIP,ENSG00000159763,0.01757331343039517,0.012693253721580672,0.0,0.0,0.0,0.0,0.014400000000000003,0.0,prolactin induced protein
BNIP2,ENSG00000140299,0.01756952958339156,0.0,0.0,0.0,0.0,0.011078118333566235,0.014800000000000002,0.0,BCL2 interacting protein 2
SMARCD3,ENSG00000082014,0.017562307957846697,0.0,0.0,0.0,0.0,0.017562307957846697,0.0,0.0,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
MYG1,ENSG00000139637,0.017557285103252458,0.0,0.0,0.0,0.0,0.017557285103252458,0.0,0.0,MYG1 exonuclease
C1orf43,ENSG00000143612,0.01755381176316359,0.009664464741945267,0.0,0.0,0.0,0.015137695577677272,0.0,0.0,chromosome 1 open reading frame 43
DCAF6,ENSG00000143164,0.017549594236147305,0.0,0.0,0.0,0.0,0.017549594236147305,0.0,0.0,DDB1 and CUL4 associated factor 6
TAP2,ENSG00000204267,0.017546443734318018,0.017546443734318018,0.0,0.0,0.0,0.0,0.0,0.0,"transporter 2, ATP binding cassette subfamily B member"
ROGDI,ENSG00000067836,0.01753991110728598,0.0,0.0,0.0,0.0,0.01753991110728598,0.0,0.0,rogdi atypical leucine zipper
HEXB,ENSG00000049860,0.017539466992847204,0.012951653450727463,0.0,0.0,0.0,0.014301553630165338,0.0,0.0,hexosaminidase subunit beta
REEP1,ENSG00000068615,0.01753840102444521,0.0,0.0,0.0,0.0,0.01753840102444521,0.0,0.0,receptor accessory protein 1
ANKRD40,ENSG00000154945,0.017537584528326988,0.017537584528326988,0.0,0.0,0.0,0.0,0.0,0.0,ankyrin repeat domain 40
NDUFA2,ENSG00000131495,0.017537044976710603,0.007634930778294802,0.0,0.0,0.0,0.015628312282136902,0.0,0.0,NADH:ubiquinone oxidoreductase subunit A2
CDC40,ENSG00000168438,0.01753014834782577,0.0,0.0,0.0,0.0,0.01753014834782577,0.0,0.0,cell division cycle 40
TRAPPC12,ENSG00000171853,0.017528208353689706,0.0,0.0,0.0,0.0,0.017528208353689706,0.0,0.0,trafficking protein particle complex 12
PTS,ENSG00000150787,0.017527487947710817,0.0,0.0,0.0,0.0,0.012509951790843252,0.014400000000000003,0.0,6-pyruvoyltetrahydropterin synthase
ARFGEF3,ENSG00000112379,0.017517688253185063,0.0,0.0,0.0,0.0,0.017517688253185063,0.0,0.0,ARFGEF family member 3
SLC25A18,ENSG00000182902,0.017511338429977912,0.0,0.0,0.0,0.0,0.017511338429977912,0.0,0.0,solute carrier family 25 member 18
COA3,ENSG00000183978,0.01750823968512052,0.0,0.0,0.0,0.0,0.01750823968512052,0.0,0.0,cytochrome c oxidase assembly factor 3
GAMT,ENSG00000130005,0.017507661346387322,0.017507661346387322,0.0,0.0,0.0,0.0,0.0,0.0,guanidinoacetate N-methyltransferase
MBTPS2,ENSG00000012174,0.017506534024186445,0.0,0.0,0.0,0.0,0.012426136096745765,0.014400000000000003,0.0,"membrane bound transcription factor peptidase, site 2"
AC018523.2,ENSG00000256206,0.017499996349215508,0.017499996349215508,0.0,0.0,0.0,0.0,0.0,0.0,novel protein
MIEN1,ENSG00000141741,0.017496841236707913,0.0,0.0,0.0,0.0,0.017496841236707913,0.0,0.0,migration and invasion enhancer 1
INSIG2,ENSG00000125629,0.017493031837915035,0.0,0.0,0.0,0.0,0.017493031837915035,0.0,0.0,insulin induced gene 2
ACAP3,ENSG00000131584,0.017491416629957467,0.0,0.0,0.0,0.0,0.017491416629957467,0.0,0.0,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
OPA3,ENSG00000125741,0.01748339728348785,0.01748339728348785,0.0,0.0,0.0,0.0,0.0,0.0,outer mitochondrial membrane lipid metabolism regulator OPA3
KIF17,ENSG00000117245,0.01745572661831429,0.0,0.0,0.0,0.0,0.01222290647325715,0.014400000000000003,0.0,kinesin family member 17
SIGLEC7,ENSG00000168995,0.017453995319859434,0.017453995319859434,0.0,0.0,0.0,0.0,0.0,0.0,sialic acid binding Ig like lectin 7
LHX2,ENSG00000106689,0.017448097184403686,0.0,0.0,0.0,0.0,0.017448097184403686,0.0,0.0,LIM homeobox 2
RAD21,ENSG00000164754,0.01744335033940421,0.0,0.0,0.0,0.0,0.010573401357616825,0.014800000000000002,0.0,RAD21 cohesin complex component
EIF4B,ENSG00000063046,0.01744310658718372,0.0,0.0,0.0,0.0,0.007372426348734886,0.015600000000000001,0.0,eukaryotic translation initiation factor 4B
DAAM2,ENSG00000146122,0.01744192387364927,0.0,0.0,0.0,0.0,0.01744192387364927,0.0,0.0,dishevelled associated activator of morphogenesis 2
LAMP5,ENSG00000125869,0.01743178164616247,0.0,0.0,0.0,0.0,0.01743178164616247,0.0,0.0,lysosomal associated membrane protein family member 5
TSTA3,ENSG00000104522,0.017419454167614076,0.0,0.0,0.0,0.0,0.017419454167614076,0.0,0.0,tissue specific transplantation antigen P35B
SLC35E2A,ENSG00000215790,0.017408146583273748,0.0,0.0,0.0,0.0,0.017408146583273748,0.0,0.0,solute carrier family 35 member E2A
JKAMP,ENSG00000050130,0.017407262360901666,0.0,0.0,0.0,0.0,0.017407262360901666,0.0,0.0,JNK1/MAPK8 associated membrane protein
IRF2BP1,ENSG00000170604,0.017404044046998024,0.017404044046998024,0.0,0.0,0.0,0.0,0.0,0.0,interferon regulatory factor 2 binding protein 1
ADGRF1,ENSG00000153292,0.017401365024658538,0.017401365024658538,0.0,0.0,0.0,0.0,0.0,0.0,adhesion G protein-coupled receptor F1
PPP2CA,ENSG00000113575,0.01740047613341406,0.0,0.0,0.0,0.0,0.01570047613341406,0.0068000000000000005,0.0,protein phosphatase 2 catalytic subunit alpha
SMYD3,ENSG00000185420,0.01739688802139218,0.0,0.0,0.0,0.0,0.01739688802139218,0.0,0.0,SET and MYND domain containing 3
LIX1,ENSG00000145721,0.017395094992457408,0.0,0.0,0.0,0.0,0.017395094992457408,0.0,0.0,limb and CNS expressed 1
VPS4A,ENSG00000132612,0.017392261651646656,0.0,0.0,0.0,0.0,0.017392261651646656,0.0,0.0,vacuolar protein sorting 4 homolog A
STK17B,ENSG00000081320,0.01739208816906129,0.0,0.0,0.0,0.0,0.01739208816906129,0.0,0.0,serine/threonine kinase 17b
PKIG,ENSG00000168734,0.01738856893431982,0.0,0.0,0.0,0.0,0.01738856893431982,0.0,0.0,cAMP-dependent protein kinase inhibitor gamma
ELOB,ENSG00000103363,0.017374915224056653,0.0,0.0,0.0,0.0,0.017374915224056653,0.0,0.0,elongin B
FAT1,ENSG00000083857,0.017372136648300854,0.0,0.0,0.0,0.0,0.017372136648300854,0.0,0.0,FAT atypical cadherin 1
ARHGEF26-AS1,ENSG00000243069,0.017365955810179502,0.0,0.0,0.0,0.0,0.017365955810179502,0.0,0.0,ARHGEF26 antisense RNA 1
TMEM151A,ENSG00000179292,0.017360958207537695,0.0,0.0,0.0,0.0,0.017360958207537695,0.0,0.0,transmembrane protein 151A
HSP90B1,ENSG00000166598,0.017354246470085138,0.0,0.0,0.0,0.0,0.017354246470085138,0.0,0.0,heat shock protein 90 beta family member 1
PHB2,ENSG00000215021,0.01735277098697224,0.0,0.0,0.0,0.0,0.010211083947888956,0.014800000000000002,0.0,prohibitin 2
YIF1A,ENSG00000174851,0.017350095304361896,0.0,0.0,0.0,0.0,0.017350095304361896,0.0,0.0,"Yip1 interacting factor homolog A, membrane trafficking protein"
MAPKBP1,ENSG00000137802,0.017343078206354404,0.0,0.0,0.0,0.0,0.017343078206354404,0.0,0.0,mitogen-activated protein kinase binding protein 1
DNM3,ENSG00000197959,0.01733689782980021,0.0,0.0,0.0,0.0,0.01733689782980021,0.0,0.0,dynamin 3
MAPK9,ENSG00000050748,0.01733656175207008,0.0,0.0,0.0,0.0,0.015336561752070078,0.008,0.0,mitogen-activated protein kinase 9
KCNQ5,ENSG00000185760,0.017325322155088696,0.0,0.0,0.0,0.0,0.011701288620354773,0.014400000000000003,0.0,potassium voltage-gated channel subfamily Q member 5
FUNDC1,ENSG00000069509,0.017325037253155134,0.0,0.0,0.0,0.0,0.01170014901262052,0.014400000000000003,0.0,FUN14 domain containing 1
SDC2,ENSG00000169439,0.017317961416730986,0.0,0.0,0.0,0.0,0.011671845666923933,0.014400000000000003,0.0,syndecan 2
VPS13B,ENSG00000132549,0.01729972147193265,0.0,0.0,0.0,0.0,0.01729972147193265,0.0,0.0,vacuolar protein sorting 13 homolog B
SYN3,ENSG00000185666,0.017269300954983052,0.0,0.0,0.0,0.0,0.017269300954983052,0.0,0.0,synapsin III
PPP1R12A,ENSG00000058272,0.017266938232006257,0.0,0.0,0.0,0.0,0.006667752928025031,0.015600000000000001,0.0,protein phosphatase 1 regulatory subunit 12A
MKRN1,ENSG00000133606,0.017243693463450775,0.0,0.0,0.0,0.0,0.017243693463450775,0.0,0.0,makorin ring finger protein 1
MTURN,ENSG00000180354,0.01721362776706559,0.0,0.0,0.0,0.0,0.01721362776706559,0.0,0.0,"maturin, neural progenitor differentiation regulator homolog"
ENDOG,ENSG00000167136,0.017210916059362615,0.0,0.0,0.0,0.0,0.017210916059362615,0.0,0.0,endonuclease G
BASP1,ENSG00000176788,0.01720898803048701,0.0,0.0,0.0,0.0,0.01720898803048701,0.0,0.0,brain abundant membrane attached signal protein 1
ZBBX,ENSG00000169064,0.01720724739334044,0.0,0.0,0.0,0.0,0.01720724739334044,0.0,0.0,zinc finger B-box domain containing
CDC42EP4,ENSG00000179604,0.01719068779710532,0.0,0.0,0.0,0.0,0.01719068779710532,0.0,0.0,CDC42 effector protein 4
TAP1,ENSG00000168394,0.017176245106384158,0.017176245106384158,0.0,0.0,0.0,0.0,0.0,0.0,"transporter 1, ATP binding cassette subfamily B member"
SIGLEC8,ENSG00000105366,0.017167712988619074,0.011070851954476288,0.0,0.0,0.0,0.0,0.014400000000000003,0.0,sialic acid binding Ig like lectin 8
LYRM9,ENSG00000232859,0.017162343124742394,0.0,0.0,0.0,0.0,0.017162343124742394,0.0,0.0,LYR motif containing 9
TMEM69,ENSG00000159596,0.01711407776494159,0.0,0.0,0.0,0.0,0.01711407776494159,0.0,0.0,transmembrane protein 69
NRSN2,ENSG00000125841,0.01709491743617414,0.0,0.0,0.0,0.0,0.01709491743617414,0.0,0.0,neurensin 2
IQGAP1,ENSG00000140575,0.017088938933246405,0.0,0.0,0.0,0.0,0.017088938933246405,0.0,0.0,IQ motif containing GTPase activating protein 1
POGK,ENSG00000143157,0.017082253136933512,0.0,0.0,0.0,0.0,0.017082253136933512,0.0,0.0,pogo transposable element derived with KRAB domain
DYNLL1,ENSG00000088986,0.017077079814973584,0.0,0.0,0.0,0.0,0.017077079814973584,0.0,0.0,dynein light chain LC8-type 1
ATP5MPL,ENSG00000156411,0.017072817791794318,0.0,0.0,0.0,0.0,0.017072817791794318,0.0,0.0,ATP synthase membrane subunit 6.8PL
ACAT1,ENSG00000075239,0.017069623979888468,0.0,0.0,0.0,0.0,0.010678495919553855,0.014400000000000003,0.0,acetyl-CoA acetyltransferase 1
EIF4ENIF1,ENSG00000184708,0.01706483457543502,0.0,0.0,0.0,0.0,0.01706483457543502,0.0,0.0,eukaryotic translation initiation factor 4E nuclear import factor 1
CCDC24,ENSG00000159214,0.017062258757150693,0.0,0.0,0.0,0.0,0.017062258757150693,0.0,0.0,coiled-coil domain containing 24
SNAP47,ENSG00000143740,0.017050488635570068,0.0,0.0,0.0,0.0,0.017050488635570068,0.0,0.0,synaptosome associated protein 47
METTL5,ENSG00000138382,0.017044804895160876,0.0,0.0,0.0,0.0,0.017044804895160876,0.0,0.0,methyltransferase like 5
GRAMD1C,ENSG00000178075,0.01703829049445422,0.0,0.0,0.0,0.0,0.01703829049445422,0.0,0.0,GRAM domain containing 1C
DNER,ENSG00000187957,0.01703745822834824,0.0,0.0,0.0,0.0,0.014937458228348242,0.008400000000000001,0.0,delta/notch like EGF repeat containing
ATP5IF1,ENSG00000130770,0.017036036739737775,0.0,0.0,0.0,0.0,0.017036036739737775,0.0,0.0,ATP synthase inhibitory factor subunit 1
HERPUD2,ENSG00000122557,0.01700487448041544,0.0,0.0,0.0,0.0,0.01700487448041544,0.0,0.0,HERPUD family member 2
IGLON5,ENSG00000142549,0.017004309047479182,0.017004309047479182,0.0,0.0,0.0,0.0,0.0,0.0,IgLON family member 5
SERINC1,ENSG00000111897,0.017001406662859177,0.0,0.0,0.0,0.0,0.017001406662859177,0.0,0.0,serine incorporator 1
FAM3A,ENSG00000071889,0.016997782670272178,0.0,0.0,0.0,0.0,0.016997782670272178,0.0,0.0,FAM3 metabolism regulating signaling molecule A
PLEKHB1,ENSG00000021300,0.016977498432215236,0.0,0.0,0.0,0.0,0.016977498432215236,0.0,0.0,pleckstrin homology domain containing B1
OR4D2,ENSG00000255713,0.016970300296735432,0.016970300296735432,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 4 subfamily D member 2
OSTN,ENSG00000188729,0.01696700043976307,0.01696700043976307,0.0,0.0,0.0,0.0,0.0,0.0,osteocrin
HLA-E,ENSG00000204592,0.01696681878295038,0.0001771276256370509,0.0,0.0,0.0,0.016922536876541116,0.0,0.0,"major histocompatibility complex, class I, E"
PFKFB3,ENSG00000170525,0.016955135336139612,0.0,0.0,0.0,0.0,0.016955135336139612,0.0,0.0,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
PFN2,ENSG00000070087,0.01693064510048239,0.0,0.0,0.0,0.0,0.01693064510048239,0.0,0.0,profilin 2
ATP6V1D,ENSG00000100554,0.016928280716856637,0.0,0.0,0.0,0.0,0.016928280716856637,0.0,0.0,ATPase H+ transporting V1 subunit D
MFN1,ENSG00000171109,0.016926829322578676,0.0,0.0,0.0,0.0,0.0085073172903147,0.014800000000000002,0.0,mitofusin 1
MTCL1,ENSG00000168502,0.01692290588856858,0.0,0.0,0.0,0.0,0.01692290588856858,0.0,0.0,microtubule crosslinking factor 1
ABHD17B,ENSG00000107362,0.016918240084909556,0.0,0.0,0.0,0.0,0.016918240084909556,0.0,0.0,"abhydrolase domain containing 17B, depalmitoylase"
GASK1A,ENSG00000144649,0.016918085515499115,0.016918085515499115,0.0,0.0,0.0,0.0,0.0,0.0,golgi associated kinase 1A
IFT122,ENSG00000163913,0.01690699817760339,0.0,0.0,0.0,0.0,0.01690699817760339,0.0,0.0,intraflagellar transport 122
PTCHD4,ENSG00000244694,0.016900960174906585,0.016900960174906585,0.0,0.0,0.0,0.0,0.0,0.0,patched domain containing 4
AKAP12,ENSG00000131016,0.016892898827791214,0.016892898827791214,0.0,0.0,0.0,0.0,0.0,0.0,A-kinase anchoring protein 12
NHLRC2,ENSG00000196865,0.016885677533826242,0.0,0.0,0.0,0.0,0.00994271013530496,0.014400000000000003,0.0,NHL repeat containing 2
BHLHE40,ENSG00000134107,0.01686419051125181,0.0014396408876859057,0.0,0.0,0.0,0.015004230412620043,0.0068000000000000005,0.0,basic helix-loop-helix family member e40
CCKBR,ENSG00000110148,0.016852339739502717,0.0,0.0,0.0,0.0,0.016852339739502717,0.0,0.0,cholecystokinin B receptor
BTF3,ENSG00000145741,0.0168483615577934,0.0,0.0,0.0,0.0,0.0168483615577934,0.0,0.0,basic transcription factor 3
SIGLEC14,ENSG00000254415,0.016847791492967456,0.00979116597186981,0.0,0.0,0.0,0.0,0.014400000000000003,0.0,sialic acid binding Ig like lectin 14
ARF3,ENSG00000134287,0.016825294015312582,0.0,0.0,0.0,0.0,0.016825294015312582,0.0,0.0,ADP ribosylation factor 3
PREX1,ENSG00000124126,0.016820571009757646,0.0,0.0,0.0,0.0,0.016820571009757646,0.0,0.0,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1"
TOMM20,ENSG00000173726,0.016806958618256086,0.0,0.0,0.0,0.0,0.016806958618256086,0.0,0.0,translocase of outer mitochondrial membrane 20
SLC25A46,ENSG00000164209,0.016806704129817253,0.0,0.0,0.0,0.0,0.009626816519269004,0.014400000000000003,0.0,solute carrier family 25 member 46
DIP2B,ENSG00000066084,0.016800637131752342,0.0,0.0,0.0,0.0,0.016800637131752342,0.0,0.0,disco interacting protein 2 homolog B
CNPPD1,ENSG00000115649,0.016795378547735048,0.0,0.0,0.0,0.0,0.016795378547735048,0.0,0.0,cyclin Pas1/PHO80 domain containing 1
BRD3OS,ENSG00000235106,0.016793266892951585,0.0,0.0,0.0,0.0,0.016793266892951585,0.0,0.0,BRD3 opposite strand
PSMA1,ENSG00000129084,0.016782114282250404,0.016782114282250404,0.0,0.0,0.0,0.0,0.0,0.0,proteasome 20S subunit alpha 1
PDE3B,ENSG00000152270,0.016745032742619514,0.016745032742619514,0.0,0.0,0.0,0.0,0.0,0.0,phosphodiesterase 3B
AC109583.1,ENSG00000206549,0.01673406759798527,0.00933627039194107,0.0,0.0,0.0,0.0,0.014400000000000003,0.0,Probable threonine protease PRSS50 
SAMD4A,ENSG00000020577,0.016720821906761264,0.0,0.0,0.0,0.0,0.016720821906761264,0.0,0.0,sterile alpha motif domain containing 4A
R3HDM4,ENSG00000198858,0.0167147489492264,0.0167147489492264,0.0,0.0,0.0,0.0,0.0,0.0,R3H domain containing 4
